feature,importance
dist_to_ma5,0.020122641927547993
return_lag1,0.00910297159027116
return_lag2,0.006611342050837994
macd_hist,0.001318401281488176
bb_bandwidth,0.00016003404633840152
rsi,4.637798960473822e-05
