date,vol,return,return_lag1,return_lag2,dist_to_ma5,macd_hist,bb_pb,bb_bandwidth,rsi,label,rolling_volatility
2018-05-16,4.13,0.012674543501611124,0.015045791539467945,-0.045180095773474815,0.002466825450833765,-0.07346433114813926,0.18615539255631544,0.18351696474579599,30.52550231839261,0,0.38936722544232977
2018-05-17,2.56,-0.004242681374628909,0.012674543501611124,0.015045791539467945,0.0007675251577690112,-0.06520029972744772,0.191568811934992,0.17912605771880527,29.52453987730064,0,0.3829138837883678
2018-05-20,2.6,-0.016829995739241488,-0.004242681374628909,0.012674543501611124,-0.008124140302613658,-0.061735600174736435,0.1461724596236895,0.18585638086996029,26.23798965262381,0,0.3827782086995972
2018-05-21,2.83,-0.006283856988082315,-0.016829995739241488,-0.004242681374628909,-0.014356946354883049,-0.05812906302255544,0.15711105268995074,0.1950237736413161,27.66952455183167,0,0.3747529889845208
2018-05-22,4.47,-0.0065416484954209375,-0.006283856988082315,-0.016829995739241488,-0.016619900712281588,-0.05455401521880332,0.1654942549177621,0.20162427566803034,29.983108108108127,1,0.3741852180942301
2018-05-23,3.29,0.008560140474100031,-0.0065416484954209375,-0.006283856988082315,-0.003080794931875297,-0.04665835580271018,0.22862857411291176,0.19475419466043636,37.345971563981024,0,0.37162036115583263
2018-05-24,3.79,-0.001958650707290399,0.008560140474100031,-0.0065416484954209375,-0.0003487662394280333,-0.03942542827806747,0.24212963497978238,0.18811094036531822,36.43263757115752,1,0.3495759145039371
2018-05-27,2.14,0.012865242040994262,-0.001958650707290399,0.008560140474100031,0.01118948101706696,-0.02855759061083256,0.3250542122059124,0.17378510703298108,34.57031249999996,1,0.2963590778527034
2018-05-28,10.21,0.03832077502691078,0.012865242040994262,-0.001958650707290399,0.03921568627450989,-0.00832178117498697,0.576347761685899,0.14858765890615644,40.33837934105077,1,0.31443436270261077
2018-05-29,5.39,0.02653949823761126,0.03832077502691078,0.012865242040994262,0.048940677966101465,0.013552980740670843,0.8043439172439851,0.13292174498636897,55.17568850902184,0,0.3259568282755122
2018-05-30,6.35,-0.019995960412037883,0.02653949823761126,0.03832077502691078,0.016892316720459544,0.020790795481737366,0.6745852514570406,0.12349101720484171,54.605263157894775,0,0.32852195945312007
2018-05-31,8.79,-0.020197856553998528,-0.019995960412037883,0.02653949823761126,-0.010613943808532866,0.01849146832527932,0.5169849603197001,0.12161819398446165,47.79874213836476,1,0.33217074228105004
2018-06-03,5.34,0.018510727808161542,-0.020197856553998528,-0.019995960412037883,-0.0004954173891502656,0.022162919594927874,0.6736051519673829,0.12060379810773142,63.00813008130079,0,0.32620023225239386
2018-06-04,5.71,-0.024370095002065106,0.018510727808161542,-0.020197856553998528,-0.020851469551879775,0.016187323043224115,0.4871680738788567,0.11283908160249473,53.33978702807358,0,0.3290268845829429
2018-06-05,6.02,-0.008467400508044065,-0.024370095002065106,0.018510727808161542,-0.01827632461435258,0.009419278051121083,0.435203667113416,0.0951247791921577,48.520710059171584,0,0.327514878058709
2018-06-06,3.31,-0.03159692570452621,-0.008467400508044065,-0.024370095002065106,-0.036533559898045964,-0.004404442301307654,0.14656934455138831,0.09742045912569636,43.08231173380033,0,0.3252097834744105
2018-06-07,2.87,-0.008597883597883493,-0.03159692570452621,-0.008467400508044065,-0.034273933771421294,-0.014959697043894944,0.11479538995771518,0.10412019644950486,44.646098003629746,1,0.32485727781798146
2018-06-10,4.81,0.03068712474983326,-0.008597883597883493,-0.03159692570452621,0.004290171606864179,-0.01158319429627297,0.4129166956705554,0.10190424091616443,52.02312138728322,0,0.3403148051521348
2018-06-11,2.61,-0.019201725997842423,0.03068712474983326,-0.008597883597883493,-0.00733688531749499,-0.014111746953986246,0.2346319303790625,0.10359034949603292,49.60629921259843,0,0.341924767831116
2018-06-12,5.32,-0.01517817861856574,-0.019201725997842423,0.03068712474983326,-0.013485522894539526,-0.01890040622910532,0.13409653306029645,0.1104759288435231,45.461538461538474,1,0.34076776906460216
2018-06-13,6.08,0.013178467723922171,-0.01517817861856574,-0.019201725997842423,-0.000484773698823604,-0.016642888296768937,0.2704643504379782,0.11292207861769747,48.14814814814812,0,0.3387580194674145
2018-06-14,4.12,-0.0044091710758376035,0.013178467723922171,-0.01517817861856574,-0.005724350506384757,-0.015090968750978345,0.2555388162144801,0.11600002108788214,45.08009153318079,0,0.3265128453388759
2018-06-19,2.38,-0.015279007971656267,-0.0044091710758376035,0.013178467723922171,-0.01274309563981868,-0.01715532894787121,0.16122197422322185,0.12241313396896349,34.359400998336056,1,0.3283851080945467
2018-06-20,5.83,0.03125702720935464,-0.015279007971656267,-0.0044091710758376035,0.016310610761457234,-0.008064911516869527,0.40597325064199635,0.12241313396896349,34.95465787304205,1,0.337663816081395
2018-06-21,4.85,0.015045791539467945,0.03125702720935464,-0.015279007971656267,0.023526824978012284,0.003091714821880198,0.5189313651837941,0.12112749444627602,41.67371090448013,0,0.33725899855052976
2018-06-24,3.23,0.0,0.015045791539467945,0.03125702720935464,0.018198521370138554,0.010548086639872792,0.5136440805884139,0.12064568068974406,45.4377880184332,0,0.3186566501177787
2018-06-25,3.41,-0.01911922663802368,0.0,0.015045791539467945,-0.0034484263826445316,0.009590521975445437,0.35723345222309977,0.12112882429476049,37.292817679558,0,0.3191076224177442
2018-06-26,1.62,-0.023872098116513363,-0.01911922663802368,0.0,-0.02766263798595081,0.0021112500349852042,0.19383427787964347,0.1267543498315074,37.60445682451251,0,0.3237867929203062
2018-06-27,3.8,-0.006730984967466935,-0.023872098116513363,-0.01911922663802368,-0.027460456942003497,-0.004026842409893067,0.1771183872906449,0.1275495797522523,37.95688847235236,0,0.2976483156527496
2018-06-28,3.95,0.0,-0.006730984967466935,-0.023872098116513363,-0.01761938576247113,-0.0070788326782992295,0.1855540327972463,0.11356979160506789,44.069640914036995,0,0.2937663950032479
2018-07-02,2.29,0.0,0.0,-0.006730984967466935,-0.007577116212338475,-0.00802038942560701,0.2021221260081778,0.10483300573681593,46.022727272727245,1,0.2907302728832923
2018-07-03,7.53,0.013553196295459813,0.0,0.0,0.009448818897638045,-0.0037424694483210175,0.34632405340989475,0.09904293261152523,40.773067331670845,0,0.29405634982420387
2018-07-04,12.73,-0.013371963449966717,0.013553196295459813,0.0,-0.00270331155665704,-0.0040669280254881784,0.211576061337178,0.08301637689558636,42.30271668822765,0,0.29264054386986593
2018-07-05,14.84,-0.04224079512084922,-0.013371963449966717,0.013553196295459813,-0.03671392221010539,-0.015354633616158103,-0.14765486243241335,0.09288698740290384,36.70033670033669,0,0.3156931422036111
2018-07-08,9.12,-0.05141509433962266,-0.04224079512084922,-0.013371963449966717,-0.06911077165208546,-0.034865521124802276,-0.28983124782967346,0.12900393973647684,25.52380952380956,1,0.3461078829960104
2018-07-09,15.17,0.0074589756340128766,-0.05141509433962266,-0.04224079512084922,-0.04560015074430024,-0.04260150058471654,-0.08396384941879322,0.15459240270794722,28.113207547169807,1,0.34577751090116976
2018-07-10,3.69,0.012092793682132452,0.0074589756340128766,-0.05141509433962266,-0.01616927358218989,-0.041242029921408616,0.058908300971167456,0.17040461685618014,33.36538461538463,0,0.34886617333979836
2018-07-11,10.74,-0.007071445988783176,0.012092793682132452,0.0074589756340128766,-0.0061990530580369185,-0.03913675187678625,0.08041971918957454,0.1807453438325669,22.36559139784947,1,0.3455161584648025
2018-07-12,4.86,0.007121807465618746,-0.007071445988783176,0.012092793682132452,0.007715746019264946,-0.03288375329265031,0.15889530929176904,0.18918409282079734,18.876404494382015,0,0.32331088783536527
